source_type,assigned_species,dest_path,source_path,original_primary_label
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat1372793_seg1.ogg,data/train_audio_upsampled/brnowl/iNat1372793_seg1.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat1616913_seg0.ogg,data/train_audio_upsampled/brnowl/iNat1616913_seg0.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat1616913_seg1.ogg,data/train_audio_upsampled/brnowl/iNat1616913_seg1.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat842752_seg0.ogg,data/train_audio_upsampled/brnowl/iNat842752_seg0.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat842752_seg1.ogg,data/train_audio_upsampled/brnowl/iNat842752_seg1.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat302351_seg0.ogg,data/train_audio_upsampled/brnowl/iNat302351_seg0.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat302351_seg1.ogg,data/train_audio_upsampled/brnowl/iNat302351_seg1.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat1261097_seg0.ogg,data/train_audio_upsampled/brnowl/iNat1261097_seg0.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat1261097_seg1.ogg,data/train_audio_upsampled/brnowl/iNat1261097_seg1.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat98229_seg0.ogg,data/train_audio_upsampled/brnowl/iNat98229_seg0.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat98229_seg1.ogg,data/train_audio_upsampled/brnowl/iNat98229_seg1.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat949753_seg0.ogg,data/train_audio_upsampled/brnowl/iNat949753_seg0.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat949753_seg1.ogg,data/train_audio_upsampled/brnowl/iNat949753_seg1.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat260828_seg0.ogg,data/train_audio_upsampled/brnowl/iNat260828_seg0.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat260828_seg1.ogg,data/train_audio_upsampled/brnowl/iNat260828_seg1.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat586239_seg0.ogg,data/train_audio_upsampled/brnowl/iNat586239_seg0.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat586239_seg1.ogg,data/train_audio_upsampled/brnowl/iNat586239_seg1.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat537419_seg0.ogg,data/train_audio_upsampled/brnowl/iNat537419_seg0.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat537419_seg1.ogg,data/train_audio_upsampled/brnowl/iNat537419_seg1.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/XC621029_seg0.ogg,data/train_audio_upsampled/brnowl/XC621029_seg0.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/XC621029_seg1.ogg,data/train_audio_upsampled/brnowl/XC621029_seg1.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat264432_seg0.ogg,data/train_audio_upsampled/brnowl/iNat264432_seg0.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat264432_seg1.ogg,data/train_audio_upsampled/brnowl/iNat264432_seg1.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat528083_seg0.ogg,data/train_audio_upsampled/brnowl/iNat528083_seg0.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat528083_seg1.ogg,data/train_audio_upsampled/brnowl/iNat528083_seg1.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat863230_seg0.ogg,data/train_audio_upsampled/brnowl/iNat863230_seg0.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat863230_seg1.ogg,data/train_audio_upsampled/brnowl/iNat863230_seg1.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat623257_seg0.ogg,data/train_audio_upsampled/brnowl/iNat623257_seg0.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat623257_seg1.ogg,data/train_audio_upsampled/brnowl/iNat623257_seg1.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/XC351291_seg0.ogg,data/train_audio_upsampled/brnowl/XC351291_seg0.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/XC351291_seg1.ogg,data/train_audio_upsampled/brnowl/XC351291_seg1.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat770322_seg0.ogg,data/train_audio_upsampled/brnowl/iNat770322_seg0.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat770322_seg1.ogg,data/train_audio_upsampled/brnowl/iNat770322_seg1.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/XC623885_seg0.ogg,data/train_audio_upsampled/brnowl/XC623885_seg0.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/XC623885_seg1.ogg,data/train_audio_upsampled/brnowl/XC623885_seg1.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat1110419_seg0.ogg,data/train_audio_upsampled/brnowl/iNat1110419_seg0.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat1110419_seg1.ogg,data/train_audio_upsampled/brnowl/iNat1110419_seg1.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat300848_seg0.ogg,data/train_audio_upsampled/brnowl/iNat300848_seg0.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat300848_seg1.ogg,data/train_audio_upsampled/brnowl/iNat300848_seg1.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat383883_seg0.ogg,data/train_audio_upsampled/brnowl/iNat383883_seg0.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat383883_seg1.ogg,data/train_audio_upsampled/brnowl/iNat383883_seg1.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/XC602440_seg0.ogg,data/train_audio_upsampled/brnowl/XC602440_seg0.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/XC602440_seg1.ogg,data/train_audio_upsampled/brnowl/XC602440_seg1.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/XC583813_seg0.ogg,data/train_audio_upsampled/brnowl/XC583813_seg0.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/XC583813_seg1.ogg,data/train_audio_upsampled/brnowl/XC583813_seg1.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat1690839_seg0.ogg,data/train_audio_upsampled/brnowl/iNat1690839_seg0.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat1690839_seg1.ogg,data/train_audio_upsampled/brnowl/iNat1690839_seg1.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat154102_seg0.ogg,data/train_audio_upsampled/brnowl/iNat154102_seg0.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat154102_seg1.ogg,data/train_audio_upsampled/brnowl/iNat154102_seg1.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat806043_seg0.ogg,data/train_audio_upsampled/brnowl/iNat806043_seg0.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat806043_seg1.ogg,data/train_audio_upsampled/brnowl/iNat806043_seg1.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/XC503658_seg0.ogg,data/train_audio_upsampled/brnowl/XC503658_seg0.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/XC503658_seg1.ogg,data/train_audio_upsampled/brnowl/XC503658_seg1.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat287555_seg0.ogg,data/train_audio_upsampled/brnowl/iNat287555_seg0.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat287555_seg1.ogg,data/train_audio_upsampled/brnowl/iNat287555_seg1.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat452091_seg0.ogg,data/train_audio_upsampled/brnowl/iNat452091_seg0.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat452091_seg1.ogg,data/train_audio_upsampled/brnowl/iNat452091_seg1.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/XC408159_seg0.ogg,data/train_audio_upsampled/brnowl/XC408159_seg0.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/XC408159_seg1.ogg,data/train_audio_upsampled/brnowl/XC408159_seg1.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat258021_seg0.ogg,data/train_audio_upsampled/brnowl/iNat258021_seg0.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat258021_seg1.ogg,data/train_audio_upsampled/brnowl/iNat258021_seg1.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat1228557_seg0.ogg,data/train_audio_upsampled/brnowl/iNat1228557_seg0.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat1228557_seg1.ogg,data/train_audio_upsampled/brnowl/iNat1228557_seg1.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat468460_seg0.ogg,data/train_audio_upsampled/brnowl/iNat468460_seg0.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat468460_seg1.ogg,data/train_audio_upsampled/brnowl/iNat468460_seg1.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat1659172_seg0.ogg,data/train_audio_upsampled/brnowl/iNat1659172_seg0.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat1659172_seg1.ogg,data/train_audio_upsampled/brnowl/iNat1659172_seg1.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat756514_seg0.ogg,data/train_audio_upsampled/brnowl/iNat756514_seg0.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat756514_seg1.ogg,data/train_audio_upsampled/brnowl/iNat756514_seg1.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat50605_seg0.ogg,data/train_audio_upsampled/brnowl/iNat50605_seg0.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat50605_seg1.ogg,data/train_audio_upsampled/brnowl/iNat50605_seg1.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat590918_seg0.ogg,data/train_audio_upsampled/brnowl/iNat590918_seg0.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat590918_seg1.ogg,data/train_audio_upsampled/brnowl/iNat590918_seg1.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat851951_seg0.ogg,data/train_audio_upsampled/brnowl/iNat851951_seg0.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat851951_seg1.ogg,data/train_audio_upsampled/brnowl/iNat851951_seg1.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat634394_seg0.ogg,data/train_audio_upsampled/brnowl/iNat634394_seg0.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat634394_seg1.ogg,data/train_audio_upsampled/brnowl/iNat634394_seg1.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat524669_seg0.ogg,data/train_audio_upsampled/brnowl/iNat524669_seg0.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat524669_seg1.ogg,data/train_audio_upsampled/brnowl/iNat524669_seg1.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat154100_seg0.ogg,data/train_audio_upsampled/brnowl/iNat154100_seg0.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat154100_seg1.ogg,data/train_audio_upsampled/brnowl/iNat154100_seg1.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/XC149264_seg0.ogg,data/train_audio_upsampled/brnowl/XC149264_seg0.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/XC149264_seg1.ogg,data/train_audio_upsampled/brnowl/XC149264_seg1.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat1317078_seg0.ogg,data/train_audio_upsampled/brnowl/iNat1317078_seg0.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat1317078_seg1.ogg,data/train_audio_upsampled/brnowl/iNat1317078_seg1.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat640132_seg0.ogg,data/train_audio_upsampled/brnowl/iNat640132_seg0.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat640132_seg1.ogg,data/train_audio_upsampled/brnowl/iNat640132_seg1.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat1317077_seg0.ogg,data/train_audio_upsampled/brnowl/iNat1317077_seg0.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat1317077_seg1.ogg,data/train_audio_upsampled/brnowl/iNat1317077_seg1.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat948945_seg0.ogg,data/train_audio_upsampled/brnowl/iNat948945_seg0.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat948945_seg1.ogg,data/train_audio_upsampled/brnowl/iNat948945_seg1.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/XC313519_seg0.ogg,data/train_audio_upsampled/brnowl/XC313519_seg0.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/XC313519_seg1.ogg,data/train_audio_upsampled/brnowl/XC313519_seg1.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/XC611957_seg0.ogg,data/train_audio_upsampled/brnowl/XC611957_seg0.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/XC611957_seg1.ogg,data/train_audio_upsampled/brnowl/XC611957_seg1.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat383183_seg0.ogg,data/train_audio_upsampled/brnowl/iNat383183_seg0.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat383183_seg1.ogg,data/train_audio_upsampled/brnowl/iNat383183_seg1.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat1110340_seg0.ogg,data/train_audio_upsampled/brnowl/iNat1110340_seg0.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat1110340_seg1.ogg,data/train_audio_upsampled/brnowl/iNat1110340_seg1.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat378809_seg0.ogg,data/train_audio_upsampled/brnowl/iNat378809_seg0.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat378809_seg1.ogg,data/train_audio_upsampled/brnowl/iNat378809_seg1.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat848121_seg0.ogg,data/train_audio_upsampled/brnowl/iNat848121_seg0.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat848121_seg1.ogg,data/train_audio_upsampled/brnowl/iNat848121_seg1.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/XC696742_seg0.ogg,data/train_audio_upsampled/brnowl/XC696742_seg0.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/XC696742_seg1.ogg,data/train_audio_upsampled/brnowl/XC696742_seg1.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat157407_seg0.ogg,data/train_audio_upsampled/brnowl/iNat157407_seg0.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat157407_seg1.ogg,data/train_audio_upsampled/brnowl/iNat157407_seg1.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat642054_seg0.ogg,data/train_audio_upsampled/brnowl/iNat642054_seg0.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat642054_seg1.ogg,data/train_audio_upsampled/brnowl/iNat642054_seg1.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/XC946285_seg0.ogg,data/train_audio_upsampled/brnowl/XC946285_seg0.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/XC946285_seg1.ogg,data/train_audio_upsampled/brnowl/XC946285_seg1.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat592308_seg0.ogg,data/train_audio_upsampled/brnowl/iNat592308_seg0.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat592308_seg1.ogg,data/train_audio_upsampled/brnowl/iNat592308_seg1.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat1117602_seg0.ogg,data/train_audio_upsampled/brnowl/iNat1117602_seg0.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat1117602_seg1.ogg,data/train_audio_upsampled/brnowl/iNat1117602_seg1.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/XC244930_seg0.ogg,data/train_audio_upsampled/brnowl/XC244930_seg0.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/XC244930_seg1.ogg,data/train_audio_upsampled/brnowl/XC244930_seg1.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/XC609707_seg0.ogg,data/train_audio_upsampled/brnowl/XC609707_seg0.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/XC609707_seg1.ogg,data/train_audio_upsampled/brnowl/XC609707_seg1.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat1302559_seg0.ogg,data/train_audio_upsampled/brnowl/iNat1302559_seg0.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat1302559_seg1.ogg,data/train_audio_upsampled/brnowl/iNat1302559_seg1.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat1579112_seg0.ogg,data/train_audio_upsampled/brnowl/iNat1579112_seg0.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat1579112_seg1.ogg,data/train_audio_upsampled/brnowl/iNat1579112_seg1.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat1324991_seg0.ogg,data/train_audio_upsampled/brnowl/iNat1324991_seg0.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat1324991_seg1.ogg,data/train_audio_upsampled/brnowl/iNat1324991_seg1.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat751722_seg0.ogg,data/train_audio_upsampled/brnowl/iNat751722_seg0.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat751722_seg1.ogg,data/train_audio_upsampled/brnowl/iNat751722_seg1.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat794906_seg0.ogg,data/train_audio_upsampled/brnowl/iNat794906_seg0.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat794906_seg1.ogg,data/train_audio_upsampled/brnowl/iNat794906_seg1.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat772312_seg0.ogg,data/train_audio_upsampled/brnowl/iNat772312_seg0.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat772312_seg1.ogg,data/train_audio_upsampled/brnowl/iNat772312_seg1.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat1664463_seg0.ogg,data/train_audio_upsampled/brnowl/iNat1664463_seg0.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat1664463_seg1.ogg,data/train_audio_upsampled/brnowl/iNat1664463_seg1.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat429621_seg0.ogg,data/train_audio_upsampled/brnowl/iNat429621_seg0.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat429621_seg1.ogg,data/train_audio_upsampled/brnowl/iNat429621_seg1.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat1342575_seg0.ogg,data/train_audio_upsampled/brnowl/iNat1342575_seg0.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat1342575_seg1.ogg,data/train_audio_upsampled/brnowl/iNat1342575_seg1.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat1596903_seg0.ogg,data/train_audio_upsampled/brnowl/iNat1596903_seg0.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat1596903_seg1.ogg,data/train_audio_upsampled/brnowl/iNat1596903_seg1.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat57842_seg0.ogg,data/train_audio_upsampled/brnowl/iNat57842_seg0.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat57842_seg1.ogg,data/train_audio_upsampled/brnowl/iNat57842_seg1.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/XC609885_seg0.ogg,data/train_audio_upsampled/brnowl/XC609885_seg0.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/XC609885_seg1.ogg,data/train_audio_upsampled/brnowl/XC609885_seg1.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat28837_seg0.ogg,data/train_audio_upsampled/brnowl/iNat28837_seg0.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat28837_seg1.ogg,data/train_audio_upsampled/brnowl/iNat28837_seg1.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/XC579215_seg0.ogg,data/train_audio_upsampled/brnowl/XC579215_seg0.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/XC579215_seg1.ogg,data/train_audio_upsampled/brnowl/XC579215_seg1.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat875864_seg0.ogg,data/train_audio_upsampled/brnowl/iNat875864_seg0.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat875864_seg1.ogg,data/train_audio_upsampled/brnowl/iNat875864_seg1.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat1424619_seg0.ogg,data/train_audio_upsampled/brnowl/iNat1424619_seg0.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat1424619_seg1.ogg,data/train_audio_upsampled/brnowl/iNat1424619_seg1.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat815707_seg0.ogg,data/train_audio_upsampled/brnowl/iNat815707_seg0.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat815707_seg1.ogg,data/train_audio_upsampled/brnowl/iNat815707_seg1.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat1162884_seg0.ogg,data/train_audio_upsampled/brnowl/iNat1162884_seg0.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat1162884_seg1.ogg,data/train_audio_upsampled/brnowl/iNat1162884_seg1.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat1376259_seg0.ogg,data/train_audio_upsampled/brnowl/iNat1376259_seg0.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat1376259_seg1.ogg,data/train_audio_upsampled/brnowl/iNat1376259_seg1.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat260819_seg0.ogg,data/train_audio_upsampled/brnowl/iNat260819_seg0.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat260819_seg1.ogg,data/train_audio_upsampled/brnowl/iNat260819_seg1.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/XC483357_seg0.ogg,data/train_audio_upsampled/brnowl/XC483357_seg0.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/XC483357_seg1.ogg,data/train_audio_upsampled/brnowl/XC483357_seg1.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat1205113_seg0.ogg,data/train_audio_upsampled/brnowl/iNat1205113_seg0.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat1205113_seg1.ogg,data/train_audio_upsampled/brnowl/iNat1205113_seg1.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat121867_seg0.ogg,data/train_audio_upsampled/brnowl/iNat121867_seg0.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat121867_seg1.ogg,data/train_audio_upsampled/brnowl/iNat121867_seg1.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat65771_seg0.ogg,data/train_audio_upsampled/brnowl/iNat65771_seg0.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat65771_seg1.ogg,data/train_audio_upsampled/brnowl/iNat65771_seg1.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/XC705108_seg0.ogg,data/train_audio_upsampled/brnowl/XC705108_seg0.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/XC705108_seg1.ogg,data/train_audio_upsampled/brnowl/XC705108_seg1.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat1138777_seg0.ogg,data/train_audio_upsampled/brnowl/iNat1138777_seg0.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat1138777_seg1.ogg,data/train_audio_upsampled/brnowl/iNat1138777_seg1.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat762919_seg0.ogg,data/train_audio_upsampled/brnowl/iNat762919_seg0.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat762919_seg1.ogg,data/train_audio_upsampled/brnowl/iNat762919_seg1.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat1310293_seg0.ogg,data/train_audio_upsampled/brnowl/iNat1310293_seg0.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat1310293_seg1.ogg,data/train_audio_upsampled/brnowl/iNat1310293_seg1.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat57890_seg0.ogg,data/train_audio_upsampled/brnowl/iNat57890_seg0.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat57890_seg1.ogg,data/train_audio_upsampled/brnowl/iNat57890_seg1.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat949760_seg0.ogg,data/train_audio_upsampled/brnowl/iNat949760_seg0.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat949760_seg1.ogg,data/train_audio_upsampled/brnowl/iNat949760_seg1.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat1416566_seg0.ogg,data/train_audio_upsampled/brnowl/iNat1416566_seg0.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat1416566_seg1.ogg,data/train_audio_upsampled/brnowl/iNat1416566_seg1.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat1033457_seg0.ogg,data/train_audio_upsampled/brnowl/iNat1033457_seg0.ogg,brnowl
train_audio,brnowl,data/train_upsampled_species/brnowl/iNat1033457_seg1.ogg,data/train_audio_upsampled/brnowl/iNat1033457_seg1.ogg,brnowl
