primary_label,filename,source_file,segment_index,source_duration_sec,start_sec,was_secondary
oliwoo1,oliwoo1/XC361124_seg1.ogg,oliwoo1/XC361124.ogg,1,27.037,3.495,False
oliwoo1,oliwoo1/XC361122_seg0.ogg,oliwoo1/XC361122.ogg,0,23.249,4.429,False
oliwoo1,oliwoo1/XC361122_seg1.ogg,oliwoo1/XC361122.ogg,1,23.249,7.661,False
oliwoo1,oliwoo1/XC29154_seg0.ogg,oliwoo1/XC29154.ogg,0,7.053,0.0,False
oliwoo1,oliwoo1/XC29154_seg1.ogg,oliwoo1/XC29154.ogg,1,7.053,1.0,False
oliwoo1,oliwoo1/XC29152_seg0.ogg,oliwoo1/XC29152.ogg,0,8.96,2.839,False
oliwoo1,oliwoo1/XC29152_seg1.ogg,oliwoo1/XC29152.ogg,1,8.96,1.458,False
oliwoo1,oliwoo1/XC48544_seg0.ogg,oliwoo1/XC48544.ogg,0,30.0,18.131,False
oliwoo1,oliwoo1/XC48544_seg1.ogg,oliwoo1/XC48544.ogg,1,30.0,13.208,False
oliwoo1,oliwoo1/XC48543_seg0.ogg,oliwoo1/XC48543.ogg,0,24.111,4.087,False
oliwoo1,oliwoo1/XC48543_seg1.ogg,oliwoo1/XC48543.ogg,1,24.111,5.916,False
oliwoo1,oliwoo1/XC48542_seg0.ogg,oliwoo1/XC48542.ogg,0,4.598,0.0,False
oliwoo1,oliwoo1/XC48542_seg1.ogg,oliwoo1/XC48542.ogg,1,4.598,1.0,False
oliwoo1,oliwoo1/XC29153_seg0.ogg,oliwoo1/XC29153.ogg,0,5.825,0.0,False
oliwoo1,oliwoo1/XC29153_seg1.ogg,oliwoo1/XC29153.ogg,1,5.825,1.0,False
oliwoo1,oliwoo1/iNat425467_seg0.ogg,oliwoo1/iNat425467.ogg,0,26.16,16.469,False
oliwoo1,oliwoo1/iNat425467_seg1.ogg,oliwoo1/iNat425467.ogg,1,26.16,1.739,False
oliwoo1,oliwoo1/iNat792688_seg0.ogg,oliwoo1/iNat792688.ogg,0,7.8,0.0,False
oliwoo1,oliwoo1/iNat792688_seg1.ogg,oliwoo1/iNat792688.ogg,1,7.8,1.0,False
oliwoo1,oliwoo1/XC254521_seg0.ogg,oliwoo1/XC254521.ogg,0,11.207,5.421,False
oliwoo1,oliwoo1/XC254521_seg1.ogg,oliwoo1/XC254521.ogg,1,11.207,5.102,False
oliwoo1,oliwoo1/XC940199_seg0.ogg,oliwoo1/XC940199.ogg,0,29.362,7.104,False
oliwoo1,oliwoo1/XC940199_seg1.ogg,oliwoo1/XC940199.ogg,1,29.362,23.928,False
oliwoo1,oliwoo1/XC913223_seg0.ogg,oliwoo1/XC913223.ogg,0,30.0,9.747,False
oliwoo1,oliwoo1/XC913223_seg1.ogg,oliwoo1/XC913223.ogg,1,30.0,8.867,False
oliwoo1,oliwoo1/XC285543_seg0.ogg,oliwoo1/XC285543.ogg,0,30.0,18.757,False
oliwoo1,oliwoo1/XC285543_seg1.ogg,oliwoo1/XC285543.ogg,1,30.0,18.941,False
oliwoo1,oliwoo1/XC29155_seg0.ogg,oliwoo1/XC29155.ogg,0,12.852,6.802,False
oliwoo1,oliwoo1/XC29155_seg1.ogg,oliwoo1/XC29155.ogg,1,12.852,0.332,False
oliwoo1,oliwoo1/XC669036_seg0.ogg,oliwoo1/XC669036.ogg,0,30.0,10.082,False
oliwoo1,oliwoo1/XC669036_seg1.ogg,oliwoo1/XC669036.ogg,1,30.0,5.727,False
oliwoo1,oliwoo1/XC182797_seg0.ogg,oliwoo1/XC182797.ogg,0,30.0,16.894,False
oliwoo1,oliwoo1/XC182797_seg1.ogg,oliwoo1/XC182797.ogg,1,30.0,8.498,False
oliwoo1,oliwoo1/XC144769_seg0.ogg,oliwoo1/XC144769.ogg,0,15.961,7.488,False
oliwoo1,oliwoo1/XC144769_seg1.ogg,oliwoo1/XC144769.ogg,1,15.961,3.221,False
oliwoo1,oliwoo1/XC70844_seg0.ogg,oliwoo1/XC70844.ogg,0,30.0,23.98,False
oliwoo1,oliwoo1/XC70844_seg1.ogg,oliwoo1/XC70844.ogg,1,30.0,22.786,False
oliwoo1,oliwoo1/iNat532187_seg0.ogg,oliwoo1/iNat532187.ogg,0,9.247,0.099,False
oliwoo1,oliwoo1/iNat532187_seg1.ogg,oliwoo1/iNat532187.ogg,1,9.247,0.359,False
oliwoo1,oliwoo1/iNat396535_seg0.ogg,oliwoo1/iNat396535.ogg,0,14.976,3.764,False
oliwoo1,oliwoo1/iNat396535_seg1.ogg,oliwoo1/iNat396535.ogg,1,14.976,4.102,False
oliwoo1,oliwoo1/XC286741_seg0.ogg,oliwoo1/XC286741.ogg,0,30.0,6.995,False
oliwoo1,oliwoo1/XC286741_seg1.ogg,oliwoo1/XC286741.ogg,1,30.0,7.265,False
oliwoo1,oliwoo1/XC389463_seg0.ogg,oliwoo1/XC389463.ogg,0,5.825,0.0,False
oliwoo1,oliwoo1/XC389463_seg1.ogg,oliwoo1/XC389463.ogg,1,5.825,1.0,False
oliwoo1,oliwoo1/XC119072_seg0.ogg,oliwoo1/XC119072.ogg,0,8.046,1.753,False
oliwoo1,oliwoo1/XC119072_seg1.ogg,oliwoo1/XC119072.ogg,1,8.046,2.481,False
oliwoo1,oliwoo1/XC593181_seg0.ogg,oliwoo1/XC593181.ogg,0,30.0,12.63,False
oliwoo1,oliwoo1/XC593181_seg1.ogg,oliwoo1/XC593181.ogg,1,30.0,22.951,False
oliwoo1,oliwoo1/XC733363_seg0.ogg,oliwoo1/XC733363.ogg,0,24.111,14.754,False
oliwoo1,oliwoo1/XC733363_seg1.ogg,oliwoo1/XC733363.ogg,1,24.111,13.966,False
oliwoo1,oliwoo1/iNat1047997_seg0.ogg,oliwoo1/iNat1047997.ogg,0,13.244,3.037,False
oliwoo1,oliwoo1/iNat1047997_seg1.ogg,oliwoo1/iNat1047997.ogg,1,13.244,4.584,False
oliwoo1,oliwoo1/XC586982_seg0.ogg,oliwoo1/XC586982.ogg,0,7.056,0.0,False
oliwoo1,oliwoo1/XC586982_seg1.ogg,oliwoo1/XC586982.ogg,1,7.056,1.0,False
oliwoo1,oliwoo1/XC212239_seg0.ogg,oliwoo1/XC212239.ogg,0,22.23,8.632,False
oliwoo1,oliwoo1/XC212239_seg1.ogg,oliwoo1/XC212239.ogg,1,22.23,3.075,False
oliwoo1,oliwoo1/XC402631_seg0.ogg,oliwoo1/XC402631.ogg,0,14.976,9.799,False
oliwoo1,oliwoo1/XC402631_seg1.ogg,oliwoo1/XC402631.ogg,1,14.976,3.308,False
oliwoo1,oliwoo1/XC464745_seg0.ogg,oliwoo1/XC464745.ogg,0,26.697,21.1,False
oliwoo1,oliwoo1/XC464745_seg1.ogg,oliwoo1/XC464745.ogg,1,26.697,10.104,False
oliwoo1,oliwoo1/XC428636_seg0.ogg,oliwoo1/XC428636.ogg,0,3.761,0.0,False
oliwoo1,oliwoo1/XC428636_seg1.ogg,oliwoo1/XC428636.ogg,1,3.761,1.0,False
oliwoo1,oliwoo1/XC993190_seg0.ogg,oliwoo1/XC993190.ogg,0,6.822,0.0,False
oliwoo1,oliwoo1/XC993190_seg1.ogg,oliwoo1/XC993190.ogg,1,6.822,1.0,False
oliwoo1,oliwoo1/XC1045618_seg0.ogg,oliwoo1/XC1045618.ogg,0,30.0,20.794,False
oliwoo1,oliwoo1/XC1045618_seg1.ogg,oliwoo1/XC1045618.ogg,1,30.0,1.538,False
oliwoo1,oliwoo1/iNat340664_seg0.ogg,oliwoo1/iNat340664.ogg,0,4.833,0.0,False
oliwoo1,oliwoo1/iNat340664_seg1.ogg,oliwoo1/iNat340664.ogg,1,4.833,1.0,False
oliwoo1,oliwoo1/XC133634_seg0.ogg,oliwoo1/XC133634.ogg,0,10.031,3.463,False
oliwoo1,oliwoo1/XC133634_seg1.ogg,oliwoo1/XC133634.ogg,1,10.031,0.189,False
oliwoo1,oliwoo1/XC166047_seg0.ogg,oliwoo1/XC166047.ogg,0,16.3,7.761,False
oliwoo1,oliwoo1/XC166047_seg1.ogg,oliwoo1/XC166047.ogg,1,16.3,0.65,False
oliwoo1,oliwoo1/XC989809_seg0.ogg,oliwoo1/XC989809.ogg,0,22.848,15.224,False
oliwoo1,oliwoo1/XC989809_seg1.ogg,oliwoo1/XC989809.ogg,1,22.848,4.262,False
oliwoo1,oliwoo1/XC348736_seg0.ogg,oliwoo1/XC348736.ogg,0,30.0,22.912,False
oliwoo1,oliwoo1/XC348736_seg1.ogg,oliwoo1/XC348736.ogg,1,30.0,5.223,False
oliwoo1,oliwoo1/XC254590_seg0.ogg,oliwoo1/XC254590.ogg,0,30.0,19.126,False
oliwoo1,oliwoo1/XC254590_seg1.ogg,oliwoo1/XC254590.ogg,1,30.0,8.877,False
oliwoo1,oliwoo1/XC246803_seg0.ogg,oliwoo1/XC246803.ogg,0,8.28,2.718,False
oliwoo1,oliwoo1/XC246803_seg1.ogg,oliwoo1/XC246803.ogg,1,8.28,0.845,False
oliwoo1,oliwoo1/XC131337_seg0.ogg,oliwoo1/XC131337.ogg,0,21.456,5.185,False
oliwoo1,oliwoo1/XC131337_seg1.ogg,oliwoo1/XC131337.ogg,1,21.456,11.665,False
oliwoo1,oliwoo1/XC391931_seg0.ogg,oliwoo1/XC391931.ogg,0,23.136,7.159,False
oliwoo1,oliwoo1/XC391931_seg1.ogg,oliwoo1/XC391931.ogg,1,23.136,4.024,False
oliwoo1,oliwoo1/XC318804_seg0.ogg,oliwoo1/XC318804.ogg,0,10.397,0.763,False
oliwoo1,oliwoo1/XC318804_seg1.ogg,oliwoo1/XC318804.ogg,1,10.397,0.551,False
oliwoo1,oliwoo1/XC70830_seg0.ogg,oliwoo1/XC70830.ogg,0,9.613,0.436,False
oliwoo1,oliwoo1/XC70830_seg1.ogg,oliwoo1/XC70830.ogg,1,9.613,2.767,False
oliwoo1,oliwoo1/XC340960_seg0.ogg,oliwoo1/XC340960.ogg,0,17.528,6.592,False
oliwoo1,oliwoo1/XC340960_seg1.ogg,oliwoo1/XC340960.ogg,1,17.528,9.036,False
oliwoo1,oliwoo1/XC247505_seg0.ogg,oliwoo1/XC247505.ogg,0,6.84,0.0,False
oliwoo1,oliwoo1/XC247505_seg1.ogg,oliwoo1/XC247505.ogg,1,6.84,1.0,False
oliwoo1,oliwoo1/XC297862_seg0.ogg,oliwoo1/XC297862.ogg,0,5.303,0.0,False
oliwoo1,oliwoo1/XC297862_seg1.ogg,oliwoo1/XC297862.ogg,1,5.303,1.0,False
oliwoo1,oliwoo1/XC254595_seg0.ogg,oliwoo1/XC254595.ogg,0,30.0,19.684,False
oliwoo1,oliwoo1/XC254595_seg1.ogg,oliwoo1/XC254595.ogg,1,30.0,13.609,False
oliwoo1,oliwoo1/XC254597_seg0.ogg,oliwoo1/XC254597.ogg,0,30.0,15.161,False
oliwoo1,oliwoo1/XC254597_seg1.ogg,oliwoo1/XC254597.ogg,1,30.0,4.965,False
oliwoo1,oliwoo1/XC668986_seg0.ogg,oliwoo1/XC668986.ogg,0,5.59,0.0,False
oliwoo1,oliwoo1/XC668986_seg1.ogg,oliwoo1/XC668986.ogg,1,5.59,1.0,False
oliwoo1,oliwoo1/XC207580_seg0.ogg,oliwoo1/XC207580.ogg,0,26.488,12.749,False
oliwoo1,oliwoo1/XC207580_seg1.ogg,oliwoo1/XC207580.ogg,1,26.488,13.556,False
oliwoo1,oliwoo1/XC284581_seg0.ogg,oliwoo1/XC284581.ogg,0,9.404,0.872,False
oliwoo1,oliwoo1/XC284581_seg1.ogg,oliwoo1/XC284581.ogg,1,9.404,0.955,False
oliwoo1,oliwoo1/iNat365386_seg0.ogg,oliwoo1/iNat365386.ogg,0,5.485,0.0,False
oliwoo1,oliwoo1/iNat365386_seg1.ogg,oliwoo1/iNat365386.ogg,1,5.485,1.0,False
oliwoo1,oliwoo1/XC297863_seg0.ogg,oliwoo1/XC297863.ogg,0,30.0,10.125,False
oliwoo1,oliwoo1/XC297863_seg1.ogg,oliwoo1/XC297863.ogg,1,30.0,8.076,False
oliwoo1,oliwoo1/iNat1677391_seg0.ogg,oliwoo1/iNat1677391.ogg,0,8.621,0.817,False
oliwoo1,oliwoo1/iNat1677391_seg1.ogg,oliwoo1/iNat1677391.ogg,1,8.621,3.195,False
oliwoo1,oliwoo1/XC52571_seg0.ogg,oliwoo1/XC52571.ogg,0,6.478,0.0,False
oliwoo1,oliwoo1/XC52571_seg1.ogg,oliwoo1/XC52571.ogg,1,6.478,1.0,False
oliwoo1,oliwoo1/XC52570_seg0.ogg,oliwoo1/XC52570.ogg,0,4.92,0.0,False
oliwoo1,oliwoo1/XC52570_seg1.ogg,oliwoo1/XC52570.ogg,1,4.92,1.0,False
oliwoo1,oliwoo1/XC1661_seg0.ogg,oliwoo1/XC1661.ogg,0,26.54,18.413,False
oliwoo1,oliwoo1/XC1661_seg1.ogg,oliwoo1/XC1661.ogg,1,26.54,15.581,False
oliwoo1,oliwoo1/iNat431070_seg0.ogg,oliwoo1/iNat431070.ogg,0,18.964,13.353,False
oliwoo1,oliwoo1/iNat431070_seg1.ogg,oliwoo1/iNat431070.ogg,1,18.964,12.821,False
oliwoo1,oliwoo1/XC1535_seg0.ogg,oliwoo1/XC1535.ogg,0,7.027,0.0,False
oliwoo1,oliwoo1/XC1535_seg1.ogg,oliwoo1/XC1535.ogg,1,7.027,1.0,False
oliwoo1,oliwoo1/XC422976_seg0.ogg,oliwoo1/XC422976.ogg,0,6.72,0.0,False
oliwoo1,oliwoo1/XC422976_seg1.ogg,oliwoo1/XC422976.ogg,1,6.72,1.0,False
oliwoo1,oliwoo1/XC138543_seg0.ogg,oliwoo1/XC138543.ogg,0,8.333,2.039,False
oliwoo1,oliwoo1/XC138543_seg1.ogg,oliwoo1/XC138543.ogg,1,8.333,1.683,False
oliwoo1,oliwoo1/XC156586_seg0.ogg,oliwoo1/XC156586.ogg,0,17.659,9.6,False
oliwoo1,oliwoo1/XC156586_seg1.ogg,oliwoo1/XC156586.ogg,1,17.659,4.145,False
oliwoo1,oliwoo1/XC606744_seg0.ogg,oliwoo1/XC606744.ogg,0,8.064,1.193,False
oliwoo1,oliwoo1/XC606744_seg1.ogg,oliwoo1/XC606744.ogg,1,8.064,1.415,False
oliwoo1,oliwoo1/XC299048_seg0.ogg,oliwoo1/XC299048.ogg,0,30.0,12.517,False
oliwoo1,oliwoo1/XC299048_seg1.ogg,oliwoo1/XC299048.ogg,1,30.0,10.18,False
oliwoo1,oliwoo1/XC337375_seg0.ogg,oliwoo1/XC337375.ogg,0,30.0,13.814,False
oliwoo1,oliwoo1/XC337375_seg1.ogg,oliwoo1/XC337375.ogg,1,30.0,21.6,False
oliwoo1,oliwoo1/XC427954_seg0.ogg,oliwoo1/XC427954.ogg,0,30.0,22.296,False
oliwoo1,oliwoo1/XC427954_seg1.ogg,oliwoo1/XC427954.ogg,1,30.0,0.267,False
oliwoo1,oliwoo1/XC254520_seg0.ogg,oliwoo1/XC254520.ogg,0,6.661,0.0,False
oliwoo1,oliwoo1/XC254520_seg1.ogg,oliwoo1/XC254520.ogg,1,6.661,1.0,False
oliwoo1,oliwoo1/iNat787462_seg0.ogg,oliwoo1/iNat787462.ogg,0,20.04,2.78,False
oliwoo1,oliwoo1/iNat787462_seg1.ogg,oliwoo1/iNat787462.ogg,1,20.04,12.338,False
oliwoo1,oliwoo1/XC292225_seg0.ogg,oliwoo1/XC292225.ogg,0,8.516,3.506,False
oliwoo1,oliwoo1/XC292225_seg1.ogg,oliwoo1/XC292225.ogg,1,8.516,0.103,False
oliwoo1,oliwoo1/XC732235_seg0.ogg,oliwoo1/XC732235.ogg,0,30.0,2.669,False
oliwoo1,oliwoo1/XC732235_seg1.ogg,oliwoo1/XC732235.ogg,1,30.0,19.466,False
oliwoo1,oliwoo1/XC1031800_seg0.ogg,oliwoo1/XC1031800.ogg,0,30.0,2.8,False
oliwoo1,oliwoo1/XC1031800_seg1.ogg,oliwoo1/XC1031800.ogg,1,30.0,3.198,False
oliwoo1,oliwoo1/XC863805_seg0.ogg,oliwoo1/XC863805.ogg,0,8.62,2.162,False
oliwoo1,oliwoo1/XC863805_seg1.ogg,oliwoo1/XC863805.ogg,1,8.62,3.346,False
oliwoo1,oliwoo1/XC863740_seg0.ogg,oliwoo1/XC863740.ogg,0,4.911,0.0,False
oliwoo1,oliwoo1/XC863740_seg1.ogg,oliwoo1/XC863740.ogg,1,4.911,1.0,False
oliwoo1,oliwoo1/XC838379_seg0.ogg,oliwoo1/XC838379.ogg,0,4.754,0.0,False
oliwoo1,oliwoo1/XC838379_seg1.ogg,oliwoo1/XC838379.ogg,1,4.754,1.0,False
oliwoo1,oliwoo1/XC838431_seg0.ogg,oliwoo1/XC838431.ogg,0,6.191,0.0,False
oliwoo1,oliwoo1/XC838431_seg1.ogg,oliwoo1/XC838431.ogg,1,6.191,1.0,False
oliwoo1,oliwoo1/XC474855_seg0.ogg,oliwoo1/XC474855.ogg,0,30.0,6.11,False
oliwoo1,oliwoo1/XC474855_seg1.ogg,oliwoo1/XC474855.ogg,1,30.0,9.432,False
oliwoo1,oliwoo1/XC635079_seg0.ogg,oliwoo1/XC635079.ogg,0,30.0,11.807,False
oliwoo1,oliwoo1/XC635079_seg1.ogg,oliwoo1/XC635079.ogg,1,30.0,17.571,False
oliwoo1,oliwoo1/XC740190_seg0.ogg,oliwoo1/XC740190.ogg,0,9.3,1.135,False
oliwoo1,oliwoo1/XC740190_seg1.ogg,oliwoo1/XC740190.ogg,1,9.3,1.22,False
oliwoo1,oliwoo1/XC631884_seg0.ogg,oliwoo1/XC631884.ogg,0,5.224,0.0,False
oliwoo1,oliwoo1/XC631884_seg1.ogg,oliwoo1/XC631884.ogg,1,5.224,1.0,False
oliwoo1,oliwoo1/XC631203_seg0.ogg,oliwoo1/XC631203.ogg,0,28.133,22.647,False
oliwoo1,oliwoo1/XC631203_seg1.ogg,oliwoo1/XC631203.ogg,1,28.133,2.769,False
oliwoo1,oliwoo1/XC630658_seg0.ogg,oliwoo1/XC630658.ogg,0,5.146,0.0,False
oliwoo1,oliwoo1/XC630658_seg1.ogg,oliwoo1/XC630658.ogg,1,5.146,1.0,False
oliwoo1,oliwoo1/XC709392_seg0.ogg,oliwoo1/XC709392.ogg,0,10.848,4.238,False
oliwoo1,oliwoo1/XC709392_seg1.ogg,oliwoo1/XC709392.ogg,1,10.848,2.43,False
oliwoo1,oliwoo1/XC1065399_seg0.ogg,oliwoo1/XC1065399.ogg,0,20.429,0.047,False
oliwoo1,oliwoo1/XC1065399_seg1.ogg,oliwoo1/XC1065399.ogg,1,20.429,9.582,False
oliwoo1,oliwoo1/XC479867_seg0.ogg,oliwoo1/XC479867.ogg,0,11.52,1.393,False
oliwoo1,oliwoo1/XC479867_seg1.ogg,oliwoo1/XC479867.ogg,1,11.52,2.399,False
oliwoo1,oliwoo1/XC483479_seg0.ogg,oliwoo1/XC483479.ogg,0,6.086,0.0,False
oliwoo1,oliwoo1/XC483479_seg1.ogg,oliwoo1/XC483479.ogg,1,6.086,1.0,False
oliwoo1,oliwoo1/XC483481_seg0.ogg,oliwoo1/XC483481.ogg,0,30.0,19.802,False
oliwoo1,oliwoo1/XC483481_seg1.ogg,oliwoo1/XC483481.ogg,1,30.0,3.348,False
oliwoo1,oliwoo1/XC483476_seg0.ogg,oliwoo1/XC483476.ogg,0,27.048,1.278,False
oliwoo1,oliwoo1/XC483476_seg1.ogg,oliwoo1/XC483476.ogg,1,27.048,6.862,False
oliwoo1,oliwoo1/XC483471_seg0.ogg,oliwoo1/XC483471.ogg,0,30.0,1.773,False
oliwoo1,oliwoo1/XC483471_seg1.ogg,oliwoo1/XC483471.ogg,1,30.0,3.079,False
oliwoo1,oliwoo1/XC708090_seg0.ogg,oliwoo1/XC708090.ogg,0,12.304,3.841,False
oliwoo1,oliwoo1/XC708090_seg1.ogg,oliwoo1/XC708090.ogg,1,12.304,5.637,False
oliwoo1,oliwoo1/XC748050_seg0.ogg,oliwoo1/XC748050.ogg,0,12.199,2.065,False
oliwoo1,oliwoo1/XC748050_seg1.ogg,oliwoo1/XC748050.ogg,1,12.199,3.882,False
oliwoo1,oliwoo1/XC704200_seg0.ogg,oliwoo1/XC704200.ogg,0,5.172,0.0,False
oliwoo1,oliwoo1/XC704200_seg1.ogg,oliwoo1/XC704200.ogg,1,5.172,1.0,False
oliwoo1,oliwoo1/XC565150_seg0.ogg,oliwoo1/XC565150.ogg,0,8.934,0.888,False
oliwoo1,oliwoo1/XC565150_seg1.ogg,oliwoo1/XC565150.ogg,1,8.934,1.562,False
oliwoo1,oliwoo1/XC747352_seg0.ogg,oliwoo1/XC747352.ogg,0,8.516,1.678,False
oliwoo1,oliwoo1/XC747352_seg1.ogg,oliwoo1/XC747352.ogg,1,8.516,2.947,False
oliwoo1,oliwoo1/XC745345_seg0.ogg,oliwoo1/XC745345.ogg,0,3.768,0.0,False
oliwoo1,oliwoo1/XC745345_seg1.ogg,oliwoo1/XC745345.ogg,1,3.768,1.0,False
oliwoo1,oliwoo1/XC662171_seg0.ogg,oliwoo1/XC662171.ogg,0,7.523,0.0,False
oliwoo1,oliwoo1/XC662171_seg1.ogg,oliwoo1/XC662171.ogg,1,7.523,1.0,False
oliwoo1,oliwoo1/XC920680_seg0.ogg,oliwoo1/XC920680.ogg,0,5.956,0.0,False
oliwoo1,oliwoo1/XC920680_seg1.ogg,oliwoo1/XC920680.ogg,1,5.956,1.0,False
oliwoo1,oliwoo1/XC872562_seg0.ogg,oliwoo1/XC872562.ogg,0,7.288,0.0,False
oliwoo1,oliwoo1/XC872562_seg1.ogg,oliwoo1/XC872562.ogg,1,7.288,1.0,False
oliwoo1,oliwoo1/XC710907_seg0.ogg,oliwoo1/XC710907.ogg,0,27.533,13.217,False
oliwoo1,oliwoo1/XC710907_seg1.ogg,oliwoo1/XC710907.ogg,1,27.533,17.047,False
oliwoo1,oliwoo1/XC541162_seg0.ogg,oliwoo1/XC541162.ogg,0,4.911,0.0,False
oliwoo1,oliwoo1/XC541162_seg1.ogg,oliwoo1/XC541162.ogg,1,4.911,1.0,False
oliwoo1,oliwoo1/XC743243_seg0.ogg,oliwoo1/XC743243.ogg,0,17.554,5.113,False
oliwoo1,oliwoo1/XC743243_seg1.ogg,oliwoo1/XC743243.ogg,1,17.554,2.142,False
oliwoo1,oliwoo1/XC741878_seg0.ogg,oliwoo1/XC741878.ogg,0,4.362,0.0,False
oliwoo1,oliwoo1/XC741878_seg1.ogg,oliwoo1/XC741878.ogg,1,4.362,1.0,False
oliwoo1,oliwoo1/XC1060001_seg0.ogg,oliwoo1/XC1060001.ogg,0,5.12,0.0,False
oliwoo1,oliwoo1/XC1060001_seg1.ogg,oliwoo1/XC1060001.ogg,1,5.12,1.0,False
oliwoo1,oliwoo1/XC421453_seg0.ogg,oliwoo1/XC421453.ogg,0,8.112,2.25,False
oliwoo1,oliwoo1/XC421453_seg1.ogg,oliwoo1/XC421453.ogg,1,8.112,2.93,False
oliwoo1,oliwoo1/XC419603_seg0.ogg,oliwoo1/XC419603.ogg,0,23.301,11.101,False
oliwoo1,oliwoo1/XC419603_seg1.ogg,oliwoo1/XC419603.ogg,1,23.301,9.258,False
oliwoo1,oliwoo1/XC403833_seg0.ogg,oliwoo1/XC403833.ogg,0,30.0,1.838,False
oliwoo1,oliwoo1/XC403833_seg1.ogg,oliwoo1/XC403833.ogg,1,30.0,11.282,False
oliwoo1,oliwoo1/XC422770_seg0.ogg,oliwoo1/XC422770.ogg,0,29.022,8.052,False
oliwoo1,oliwoo1/XC422770_seg1.ogg,oliwoo1/XC422770.ogg,1,29.022,10.048,False
oliwoo1,oliwoo1/XC857487_seg0.ogg,oliwoo1/XC857487.ogg,0,14.602,0.886,False
oliwoo1,oliwoo1/XC857487_seg1.ogg,oliwoo1/XC857487.ogg,1,14.602,8.966,False
oliwoo1,oliwoo1/XC857465_seg0.ogg,oliwoo1/XC857465.ogg,0,5.564,0.0,False
oliwoo1,oliwoo1/XC857465_seg1.ogg,oliwoo1/XC857465.ogg,1,5.564,1.0,False
oliwoo1,oliwoo1/XC748037_seg0.ogg,oliwoo1/XC748037.ogg,0,9.117,2.863,False
oliwoo1,oliwoo1/XC748037_seg1.ogg,oliwoo1/XC748037.ogg,1,9.117,3.529,False
oliwoo1,oliwoo1/XC421503_seg0.ogg,oliwoo1/XC421503.ogg,0,30.0,7.349,False
oliwoo1,oliwoo1/XC421503_seg1.ogg,oliwoo1/XC421503.ogg,1,30.0,12.992,False
oliwoo1,oliwoo1/XC421502_seg0.ogg,oliwoo1/XC421502.ogg,0,30.0,10.181,False
oliwoo1,oliwoo1/XC421502_seg1.ogg,oliwoo1/XC421502.ogg,1,30.0,18.679,False
oliwoo1,oliwoo1/XC694157_seg0.ogg,oliwoo1/XC694157.ogg,0,5.878,0.0,False
oliwoo1,oliwoo1/XC694157_seg1.ogg,oliwoo1/XC694157.ogg,1,5.878,1.0,False
oliwoo1,oliwoo1/XC401106_seg0.ogg,oliwoo1/XC401106.ogg,0,19.174,11.758,False
oliwoo1,oliwoo1/XC401106_seg1.ogg,oliwoo1/XC401106.ogg,1,19.174,8.936,False
oliwoo1,oliwoo1/XC495911_seg0.ogg,oliwoo1/XC495911.ogg,0,10.736,4.463,False
oliwoo1,oliwoo1/XC495911_seg1.ogg,oliwoo1/XC495911.ogg,1,10.736,1.936,False
oliwoo1,oliwoo1/XC707343_seg0.ogg,oliwoo1/XC707343.ogg,0,29.448,12.038,False
oliwoo1,oliwoo1/XC707343_seg1.ogg,oliwoo1/XC707343.ogg,1,29.448,9.669,False
oliwoo1,oliwoo1/XC514657_seg0.ogg,oliwoo1/XC514657.ogg,0,6.896,0.0,False
oliwoo1,oliwoo1/XC514657_seg1.ogg,oliwoo1/XC514657.ogg,1,6.896,1.0,False
oliwoo1,oliwoo1/XC955353_seg0.ogg,oliwoo1/XC955353.ogg,0,7.288,0.0,False
oliwoo1,oliwoo1/XC955353_seg1.ogg,oliwoo1/XC955353.ogg,1,7.288,1.0,False
oliwoo1,oliwoo1/XC709388_seg0.ogg,oliwoo1/XC709388.ogg,0,30.0,10.884,False
oliwoo1,oliwoo1/XC709388_seg1.ogg,oliwoo1/XC709388.ogg,1,30.0,19.768,False
oliwoo1,oliwoo1/XC674575_seg0.ogg,oliwoo1/XC674575.ogg,0,5.59,0.0,False
oliwoo1,oliwoo1/XC674575_seg1.ogg,oliwoo1/XC674575.ogg,1,5.59,1.0,False
oliwoo1,oliwoo1/XC659099_seg0.ogg,oliwoo1/XC659099.ogg,0,30.0,1.159,False
oliwoo1,oliwoo1/XC659099_seg1.ogg,oliwoo1/XC659099.ogg,1,30.0,17.342,False
oliwoo1,oliwoo1/XC618921_seg0.ogg,oliwoo1/XC618921.ogg,0,23.064,2.105,False
oliwoo1,oliwoo1/XC618921_seg1.ogg,oliwoo1/XC618921.ogg,1,23.064,2.326,False
oliwoo1,oliwoo1/XC864469_seg0.ogg,oliwoo1/XC864469.ogg,0,8.258,2.542,False
oliwoo1,oliwoo1/XC864469_seg1.ogg,oliwoo1/XC864469.ogg,1,8.258,0.059,False
oliwoo1,oliwoo1/XC80490_seg0.ogg,oliwoo1/XC80490.ogg,0,9.221,0.178,False
oliwoo1,oliwoo1/XC80490_seg1.ogg,oliwoo1/XC80490.ogg,1,9.221,0.814,False
oliwoo1,oliwoo1/XC659535_seg0.ogg,oliwoo1/XC659535.ogg,0,5.512,0.0,False
oliwoo1,oliwoo1/XC659535_seg1.ogg,oliwoo1/XC659535.ogg,1,5.512,1.0,False
oliwoo1,oliwoo1/XC80489_seg0.ogg,oliwoo1/XC80489.ogg,0,17.424,12.303,False
